"Experiment"	"Retention time"	"Cycle time"	"MS/MS count"
"HEK_201204"	5.5704	0.36704	1
"HEK_210201"	138.79	0.36255	1
"III23_210201"	139.37	0.31952	0
"III23_210129"	144.65	0.42847	2
"VIII27_210129"	106.32	6.4769	101
"HEK_210201"	8.8899	0.32461	0
"III23_210201"	1.9804	0.32379	0
"III23_210201"	136.92	0.31952	0
"III23_210129"	11.455	0.4192	2
"III23_210201"	148.18	0.32593	0
"HEK_210203"	139.19	0.31952	0
"HEK_210203"	3.1992	0.32534	0
"III23_210129"	75.527	1.9661	36
"III23_210201"	141.11	0.72876	7
"III23_210129"	137.33	0.35889	1
"VIII27_210129"	91.67	2.1181	38
"HEK_201204"	0.89028	0.3591	1
"III12_210129"	142.83	0.33142	0
"HEK_210203"	13.591	0.32072	0
"HEK_210201"	8.4914	0.32513	0
"VIII27_210129"	147.05	0.32501	0
"III12_210129"	142.1	0.32501	0
"HEK_210203"	27.489	1.9822	38
"III23_210129"	136.28	0.31128	0
"HEK_201204"	0.86264	0.3224	0
"VIII27_210129"	94.139	6.9287	116
"VIII27_210129"	104.51	7.0807	114
"HEK_210203"	4.5622	0.32421	0
"HEK_210203"	5.6245	0.3612	1
"III23_210201"	10.231	0.32936	0
"HEK_210201"	30.494	5.4641	95
"VIII27_210129"	13.824	0.3566	1
"HEK_210201"	138.54	0.35614	1
"III23_210201"	143.91	0.55573	4
"III12_210129"	132.67	2.0728	36
"HEK_210201"	6.1238	0.36032	1
"III12_210129"	7.154	0.32415	0
"III23_210129"	5.9871	0.3239	0
"III23_210129"	11.556	0.32032	0
"III23_18compl_210129"	144.85	0.33142	0
"III23_210201"	122.84	6.7451	104
"HEK_210203"	0.15773	0.32579	0
"HEK_210203"	136.03	0.59509	5
"HEK_210203"	135.24	2.6239	37
"III23_18compl_210129"	135.71	1.3431	17
"HEK_210203"	7.1887	0.36821	1
"VIII27_210129"	149.57	0.32501	0
"III23_18compl_210129"	2.6366	0.32487	0
"HEK_210203"	24.645	1.964	36
"HEK_210201"	112.43	6.6911	105
"III23_210201"	124.08	6.6925	101
"III23_210201"	8.1874	0.32547	0
"III23_210129"	136.68	0.60699	5
"III12_210129"	106.13	6.7694	110
"HEK_201204"	136.33	0.4715	3
"III23_18compl_210129"	4.9094	0.32527	0
"HEK_210201"	10.75	0.32839	0
"III23_210129"	6.3664	0.36633	1
"III23_18compl_210129"	84.482	2.0448	36
"III12_210129"	139.29	0.35614	1
"VIII27_210129"	138.17	0.32043	0
"III23_18compl_210129"	138.16	0.31769	0
"III23_18compl_210129"	140.06	0.36346	1
"III12_210129"	48.637	6.4309	113
"III23_18compl_210129"	19.18	6.6814	104
"HEK_210203"	62.501	6.4078	111
"HEK_210201"	7.7163	0.3241	0
"HEK_201204"	148.72	0.36255	1
"III23_18compl_210129"	9.6191	0.33056	0
"III23_210201"	149.17	0.32501	0
"III23_210129"	80.429	2.0522	36
"III12_210129"	141.66	0.48889	3
"HEK_210203"	6.8863	0.32395	0
"III23_210201"	145.26	0.36621	1
"III23_18compl_210129"	15.639	0.32169	0
"HEK_210203"	140.62	0.32043	0
"III23_210129"	54.939	6.3542	109
"III12_210129"	6.0161	0.35989	1
"III23_210201"	149.17	0.32593	0
"III23_18compl_210129"	48.364	6.5595	115
"III23_210129"	141.75	0.60883	5
"HEK_210201"	145.53	0.32776	0
"HEK_210201"	144.29	0.37628	1
"III23_210129"	142.94	0.4303	2
"VIII27_210129"	13.576	0.32015	0
"III12_210129"	6.0709	0.32284	0
"HEK_210203"	9.988	0.37285	1
"VIII27_210129"	1.2473	0.36812	1
"III12_210129"	143.4	0.67657	6
"HEK_210203"	2.2399	0.36105	1
"III23_210201"	14.404	0.36501	1
"HEK_210201"	6.5189	0.36066	1
"III23_210129"	4.4568	0.36701	1
"VIII27_210129"	1.1998	0.42186	2
"III23_210201"	97.305	6.8884	113
"III23_18compl_210129"	139.34	0.47791	3
"III12_210129"	10.228	0.32782	0
"VIII27_210129"	64.666	2.0238	36
"HEK_210201"	123.7	6.5996	102
"III23_210201"	49.55	2.121	38
"III23_18compl_210129"	140.53	0.31952	0
"HEK_210201"	135.57	1.4786	19
"III23_210201"	139.7	0.35614	1
"III23_18compl_210129"	1.9818	0.36884	1
"HEK_210201"	50.481	6.3068	109
"III12_210129"	8.0385	0.32553	0
"VIII27_210129"	7.8287	0.36816	1
"III23_18compl_210129"	136.37	0.60242	5
"HEK_201204"	138.2	0.54199	4
"HEK_201204"	92.411	6.5437	110
"VIII27_210129"	145.43	0.42572	2
"HEK_210203"	139.22	0.32043	0
"HEK_201204"	141.45	0.41931	2
"III23_210201"	59.244	6.5385	117
"HEK_210201"	60.35	2.1087	38
"III12_210129"	144.62	0.33142	0
"HEK_201204"	115.89	6.6637	105
"III23_210201"	16.159	0.95112	11
"HEK_210203"	141.5	0.54199	4
"III23_210129"	146.17	0.37079	1
"HEK_210203"	99.049	7.0303	116
"III23_210201"	4.3816	0.422	2
"III23_18compl_210129"	142.7	0.37628	1
"III23_210129"	61.775	2.1259	38
"HEK_201204"	148.04	0.3241	0
"III23_210201"	103.79	6.5497	108
"III12_210129"	12.166	0.36392	1
"HEK_201204"	10.301	0.42709	2
"III23_210201"	68.329	2.0673	36
"HEK_201204"	140.6	0.32135	0
"III23_18compl_210129"	51.437	2.113	38
"HEK_210201"	145.89	0.32776	0
"HEK_210201"	141.25	0.32043	0
"HEK_210201"	1.1908	0.32461	0
"III23_210201"	0.22367	0.32432	0
"HEK_210203"	60.094	1.9991	38
"III12_210129"	82.256	6.8445	116
"HEK_201204"	88.158	6.6595	109
"VIII27_210129"	13.379	0.48277	3
"HEK_210201"	123.15	6.6806	102
"VIII27_210129"	94.799	2.021	36
"III23_18compl_210129"	142.76	0.33417	0
"HEK_210201"	88.686	6.8367	116
"III12_210129"	11.209	0.35769	1
"III12_210129"	9.0995	0.48489	3
"III23_210129"	0.53847	0.32435	0
"III12_210129"	147.46	0.32318	0
"III23_18compl_210129"	10.445	0.37376	1
"III23_210129"	55.608	6.4378	112
"III23_210201"	6.8375	0.36778	1
"HEK_201204"	13.89	0.31906	0
"HEK_210203"	139.84	0.31952	0
"HEK_201204"	141.52	0.48157	3
"HEK_210201"	39.097	2.1238	38
"III12_210129"	113.07	6.6101	104
"HEK_201204"	7.7479	0.32427	0
"III12_210129"	139.11	0.48065	3
"III23_18compl_210129"	148.6	0.32593	0
"VIII27_210129"	12.006	0.41674	2
"III23_210129"	138.39	0.47974	3
"HEK_210203"	147.64	0.32593	0
"HEK_210201"	141.19	0.54291	4
"III12_210129"	6.2143	0.32355	0
"III23_210129"	12.101	0.35585	1
"HEK_210201"	140.86	0.4184	2
"III12_210129"	8.1582	0.36793	1
"III23_210129"	0.78041	0.32403	0
"III12_210129"	51.913	2.0023	34
"HEK_210201"	74.751	1.9839	36
"HEK_201204"	63.474	1.9917	36
"HEK_210203"	56.115	6.5211	114
"HEK_201204"	100.89	6.2695	101
"III23_210201"	147.5	0.32593	0
"VIII27_210129"	135.85	0.35248	1
"III23_210129"	11.207	0.42017	2
"HEK_210203"	144.59	0.33325	0
"VIII27_210129"	141.97	0.48889	3
"HEK_210203"	144.52	0.41473	2
"HEK_201204"	4.7082	0.32244	0
"III23_210201"	9.9699	0.32879	0
"III23_210129"	2.1341	0.36012	1
"HEK_201204"	144.26	0.33234	0
"III23_18compl_210129"	0.86299	0.32518	0
"III23_18compl_210129"	148.1	0.32593	0
"HEK_201204"	130.93	6.3647	97
"VIII27_210129"	136.3	0.31311	0
"III23_210201"	36.411	2.0712	40
"III12_210129"	81.471	6.6527	111
"III23_210129"	148.88	0.36255	1
"HEK_201204"	139.26	0.35706	1
"HEK_201204"	137.25	0.3186	0
"HEK_210203"	63.162	6.343	107
"III23_210201"	142.65	0.49072	3
"III23_210129"	139.87	0.4184	2
"HEK_201204"	4.2097	0.3235	0
"HEK_201204"	47.52	6.2634	116
"HEK_201204"	148.84	0.3241	0
"HEK_210201"	5.6533	0.32461	0
"HEK_201204"	13.06	0.49925	4
"III23_210201"	44.895	6.1745	110
"III12_210129"	9.7775	0.32799	0
"III23_18compl_210129"	4.736	0.32467	0
"III23_210129"	138.15	0.36346	1
"III23_18compl_210129"	138.66	0.3186	0
"III23_18compl_210129"	141.4	0.3653	1
"III23_210201"	3.7328	0.36716	1
"III23_18compl_210129"	148.23	0.32501	0
"HEK_210201"	3.7008	0.32372	0
"III23_18compl_210129"	101.15	6.4664	105
"HEK_210203"	142.63	0.6134	5
"III23_18compl_210129"	130.02	6.5927	100
"HEK_201204"	67.338	4.5712	77
"HEK_210201"	148.85	0.32501	0
"HEK_210201"	8.9878	0.36118	1
"HEK_201204"	132.46	7.0047	114
"III23_18compl_210129"	146.52	0.32684	0
"HEK_201204"	14.93	0.51624	4
"III23_18compl_210129"	138.8	0.3186	0
"HEK_210203"	5.4261	0.42171	2
"HEK_201204"	15.705	0.41891	2
"III23_210201"	47.128	2.0453	36
"HEK_210201"	50.654	2.1428	38
"III23_210129"	26.154	6.6403	117
"VIII27_210129"	141.65	0.42206	2
"HEK_210203"	9.0329	0.32547	0
"HEK_210201"	20.307	6.4415	111
"HEK_201204"	11.266	0.32015	0
"VIII27_210129"	39.277	2.086	38
"III23_210129"	146.33	0.42389	2
"III23_210201"	137.98	0.72784	7
"HEK_201204"	148.76	0.32501	0
"III12_210129"	6.7244	0.32335	0
"HEK_210203"	9.1129	0.3709	1
"III12_210129"	149.72	0.32501	0
"HEK_210203"	60.368	1.9489	34
"III12_210129"	139.2	0.31952	0
"VIII27_210129"	144.97	0.32959	0
"III23_210201"	13.295	0.36512	1
"III23_210201"	127.43	6.649	102
"III23_210129"	66.625	6.6623	110
"VIII27_210129"	0.84359	0.32399	0
"HEK_210201"	4.9474	0.32384	0
"HEK_201204"	10.378	0.3277	0
"HEK_201204"	147.31	0.32593	0
"III12_210129"	50.193	2.021	36
"HEK_201204"	1.5154	0.32295	0
"III23_18compl_210129"	13.313	0.35694	1
"III23_18compl_210129"	11.071	0.42091	2
"III12_210129"	0.40368	0.32434	0
"III23_210129"	101.41	6.9695	118
"HEK_210203"	6.7232	0.36063	1
"HEK_201204"	11.386	0.31912	0
"HEK_201204"	145.35	0.32776	0
"III23_210201"	69.145	2.0398	36
"III23_210201"	16.11	1.099	13
"III23_210129"	89.743	2.07	36
"III23_18compl_210129"	120.98	6.6504	102
"HEK_201204"	13.383	0.31895	0
"III23_210129"	11.099	0.32221	0
"III12_210129"	148.97	0.32501	0
"HEK_210203"	25.736	6.6607	117
"III12_210129"	83.905	2.0206	36
"III23_18compl_210129"	142.69	0.4303	2
"III23_18compl_210129"	2.9634	0.32501	0
"HEK_210201"	24.046	6.7822	118
"III23_210201"	7.2427	0.32498	0
"HEK_201204"	14.56	0.36398	1
"HEK_210203"	8.0075	0.36913	1
"HEK_210203"	3.3002	0.325	0
"III23_18compl_210129"	8.5685	0.37027	1
"HEK_201204"	9.2638	0.37079	1
"III23_210129"	5.8502	0.3602	1
"III23_18compl_210129"	1.4903	0.32515	0
"III23_210201"	145.07	0.33051	0
"HEK_210201"	12.652	0.31878	0
"III23_210201"	138.5	0.41565	2
"III23_18compl_210129"	143.94	0.43304	2
"HEK_210203"	5.1179	0.32344	0
"VIII27_210129"	70.469	2.1442	38
"HEK_201204"	143.76	0.37628	1
"VIII27_210129"	11.044	0.36644	1
"III23_210129"	57.43	6.3249	110
"III12_210129"	89.159	6.4687	105
"HEK_210201"	13.232	0.31992	0
"III12_210129"	48.402	5.9438	105
"III23_210201"	1.3786	0.36791	1
"HEK_201204"	139.68	0.32043	0
"VIII27_210129"	149.27	0.32501	0
"HEK_210201"	0.84442	0.32511	0
"HEK_210203"	8.7317	0.32564	0
"VIII27_210129"	10.751	0.40993	2
"HEK_201204"	13.211	0.31889	0
"HEK_210201"	8.2682	0.42223	2
"HEK_210201"	12.063	0.31889	0
"III23_210201"	100.63	1.9766	36
"HEK_210201"	0.33388	0.36104	1
"VIII27_210129"	143.46	0.43213	2
"HEK_210201"	101.85	7.0418	116
"VIII27_210129"	84.369	2.0439	36
"VIII27_210129"	53.494	2.1208	40
"III23_210201"	11.534	0.32106	0
"III23_18compl_210129"	97.952	6.5163	104
"HEK_210201"	137.93	0.54016	4
"III23_210201"	1.7089	0.42258	2
"III23_210201"	71.086	2.1304	38
"HEK_210201"	11.324	0.48111	3
"III12_210129"	5.6249	0.3233	0
"III23_210201"	7.6639	0.36201	1
"III23_210129"	90.632	6.2975	106
"HEK_201204"	138.07	0.41931	2
"VIII27_210129"	1.8323	0.32384	0
"HEK_210203"	141.11	0.31952	0
"HEK_210203"	96.007	2.1272	36
"HEK_201204"	9.9387	0.3281	0
"III23_210129"	96.419	2.0352	36
"VIII27_210129"	6.1001	0.35995	1
"III23_210129"	43.778	2.113	38
"VIII27_210129"	5.7309	0.36724	1
"HEK_210203"	106.13	1.9981	36
"HEK_201204"	0.91977	0.32316	0
"III23_210129"	146.31	0.42389	2
"HEK_210203"	9.8803	0.32896	0
"HEK_210201"	6.4348	0.36017	1
"III23_210129"	137.09	0.47974	3
"HEK_201204"	7.8435	0.3683	1
"III23_18compl_210129"	10.684	0.32982	0
"III23_210129"	144.96	0.33051	0
"III23_210201"	0.73109	0.32495	0
"HEK_210203"	1.2114	0.36875	1
"HEK_201204"	48.179	6.2453	114
"HEK_201204"	140.31	0.41931	2
"III23_210129"	137.56	0.3186	0
"III23_210129"	39.257	2.1142	38
"HEK_201204"	13.868	0.31929	0
"HEK_210201"	32.714	2.0352	38
"III23_210201"	5.7274	0.32407	0
"III23_18compl_210129"	121.54	6.6998	104
"III12_210129"	8.3483	0.32484	0
"HEK_210203"	132.25	6.6385	101
"III23_210129"	148.79	0.32593	0
"HEK_201204"	142.64	0.33142	0
"HEK_210201"	9.2085	0.36999	1
"VIII27_210129"	11.05	0.35831	1
"HEK_210201"	142.93	0.85968	9
"HEK_210203"	8.5668	0.36203	1
"III12_210129"	15.822	0.54222	4
"III12_210129"	144.03	0.43121	2
"III23_210201"	9.3451	0.32707	0
"III23_210201"	41.109	2.0551	38
"III23_210129"	61.742	1.991	36
"III12_210129"	12.903	0.41828	2
"HEK_210201"	22.634	6.3356	103
"III23_18compl_210129"	128.63	5.2496	79
"HEK_201204"	57.001	2.0219	38
"III12_210129"	14.253	0.32066	0
"HEK_210203"	7.868	0.32561	0
"HEK_201204"	3.6626	0.32279	0
"HEK_210201"	15.126	0.5793	5
"III12_210129"	7.576	0.36798	1
"III23_18compl_210129"	61.094	2.1089	38
"HEK_210201"	0.11905	0.42298	2
"III23_210129"	106.21	1.9785	34
"III12_210129"	71.892	2.1062	38
"III23_18compl_210129"	69.588	2.0229	36
"HEK_201204"	66.727	6.7928	116
"VIII27_210129"	10.292	0.32827	0
"HEK_201204"	12.987	0.4632	3
"III23_210201"	11.924	0.32009	0
"HEK_201204"	132.13	6.5506	100
"HEK_201204"	93.389	2.108	36
"HEK_201204"	144.09	0.33234	0
"HEK_201204"	55.4	2.1389	40
"III23_210201"	138.7	0.3186	0
"III12_210129"	4.982	0.36664	1
"III12_210129"	112.5	6.6573	103
"HEK_210203"	15.645	0.48111	3
"HEK_201204"	90.347	2.0393	36
"HEK_210201"	9.4259	0.32793	0
"HEK_210201"	137.59	0.31403	0
"VIII27_210129"	52.757	1.972	36
"III23_210201"	3.9814	0.42136	2
"III23_210201"	140.16	0.41656	2
"HEK_210201"	65.963	1.972	36
"III12_210129"	149.18	0.3241	0
"VIII27_210129"	9.5956	0.3285	0
"III12_210129"	6.4201	0.40512	2
"HEK_201204"	5.2514	0.32252	0
"III23_210129"	30.398	2.0405	38
"HEK_210203"	80.944	2.0576	36
"III12_210129"	147.12	0.32593	0
"HEK_210203"	82.647	1.9473	34
"III23_210129"	10.942	0.3677	1
"HEK_210201"	21.487	6.7365	112
"III23_210201"	6.1299	0.42183	2
"III12_210129"	136.08	0.41382	2
"III23_210201"	10.045	0.32942	0
"HEK_201204"	139.3	0.31952	0
"HEK_210201"	145.42	0.32867	0
"III23_210129"	99.708	6.9937	116
"III23_210129"	4.8854	0.32315	0
"III23_210129"	138.78	0.41748	2
"HEK_210203"	3.5508	0.48396	3
"III23_210201"	146.04	0.32684	0
"HEK_201204"	142.27	0.48798	3
"VIII27_210129"	3.2108	0.42186	2
"HEK_210201"	12.232	0.36238	1
"III23_210129"	8.5985	0.40649	2
"III23_210201"	143.99	0.61707	5
"HEK_210203"	10.144	0.42738	2
"VIII27_210129"	101.82	6.8047	109
"III12_210129"	136.82	0.36255	1
"HEK_210201"	14.207	0.31998	0
"HEK_210203"	136.15	0.59784	5
"III23_18compl_210129"	8.4249	0.37102	1
"HEK_210203"	15.407	1.0292	13
"III12_210129"	47.115	2.0011	36
"HEK_210203"	12.242	0.32015	0
"III12_210129"	137.11	0.36255	1
"HEK_201204"	5.3359	0.4208	2
"HEK_210203"	3.7105	0.32437	0
"III12_210129"	136.8	0.36255	1
"HEK_210203"	133.79	7.0459	111
"HEK_210201"	14.611	0.31986	0
"III23_210129"	146.85	0.36987	1
"VIII27_210129"	15.394	0.35791	1
"III23_210129"	134.25	6.8573	106
"III23_210129"	36.43	1.9837	38
"III12_210129"	8.6856	0.32461	0
"III23_210201"	115.47	6.7882	109
"HEK_210201"	148.62	0.32593	0
"VIII27_210129"	4.69	0.32335	0
"III23_210129"	147.77	0.32593	0
"HEK_201204"	144.82	0.36621	1
"III12_210129"	3.4183	0.35954	1
"III23_210201"	80.79	2.1167	38
"III23_18compl_210129"	146.32	0.32684	0
"HEK_210201"	143.99	0.33325	0
"VIII27_210129"	129.8	5.4904	85
"HEK_201204"	8.4562	0.32484	0
"HEK_210203"	68.016	6.2709	108
"HEK_201204"	6.3745	0.36035	1
"III23_210129"	14.522	0.41937	2
"VIII27_210129"	147.73	0.32593	0
"VIII27_210129"	139.24	0.32043	0
"III23_210129"	11.898	0.32026	0
"III23_18compl_210129"	136.77	0.47882	3
"III23_210201"	138.97	0.41748	2
"III12_210129"	141.12	0.48157	3
"III23_18compl_210129"	0.61457	0.32483	0
"III12_210129"	144.19	0.37628	1
"VIII27_210129"	131.32	6.6019	100
"HEK_201204"	6.465	0.32407	0
"HEK_201204"	143.72	0.3772	1
"III23_210129"	147.35	0.36896	1
"HEK_201204"	144.57	0.42847	2
"HEK_201204"	9.7837	0.32776	0
"III23_210201"	8.5838	0.36249	1
"VIII27_210129"	12.492	0.32032	0
"III23_210201"	147.89	0.32593	0
"HEK_210203"	94.254	6.9594	118
"III23_210129"	140.65	0.32043	0
"III23_18compl_210129"	2.287	0.32558	0
"III12_210129"	145.82	0.32684	0
"III23_210201"	0.33355	0.42314	2
"HEK_210203"	136.25	0.35431	1
"III12_210129"	10.683	0.3285	0
"III23_210129"	5.979	0.48546	3
"III23_210201"	137.85	0.47882	3
"HEK_210201"	4.2943	0.36129	1
"HEK_210203"	1.6549	0.32455	0
"III23_210129"	144.82	0.4303	2
"HEK_210203"	57.494	2.029	36
"III23_210201"	14.537	0.32118	0
"III23_18compl_210129"	121.43	6.6348	101
"III23_210201"	133.07	2.0526	36
"III23_210129"	85.866	2.1341	38
"III23_210201"	139.45	0.3186	0
"III23_210129"	14.884	0.41931	2
"III23_210201"	140.08	0.54108	4
"III12_210129"	148.46	0.42297	2
"III23_18compl_210129"	144.7	0.37445	1
"HEK_201204"	12.746	0.31912	0
"III12_210129"	0.99841	0.3237	0
"HEK_210203"	7.3718	0.42303	2
"HEK_210203"	12.813	0.41868	2
"III12_210129"	3.304	0.36017	1
"III23_210201"	3.3811	0.32463	0
"III23_210201"	20.506	6.757	115
"III23_210129"	146.94	0.32593	0
"III12_210129"	4.9995	0.32312	0
"III23_210129"	146.99	0.37079	1
"III23_210129"	147.09	0.32501	0
"HEK_210203"	3.21	0.32481	0
"HEK_201204"	146.73	0.32501	0
"III23_210129"	148.26	0.32593	0
"HEK_201204"	145.82	0.32593	0
"HEK_201204"	142.78	0.49255	3
"III23_210201"	144.02	0.43304	2
"HEK_210201"	148.53	0.32593	0
"HEK_210203"	9.8857	0.32965	0
"HEK_210201"	127.45	6.6925	102
"HEK_210201"	141.51	0.32135	0
"HEK_201204"	16.49	0.60322	5
"III23_18compl_210129"	9.1532	0.32856	0
"III23_210129"	106.73	6.8294	113
"HEK_201204"	141.26	0.32135	0
"III23_210129"	15.224	0.64327	6
"III12_210129"	138.61	0.3653	1
"III12_210129"	142	0.3241	0
"III23_18compl_210129"	138.62	0.36163	1
"III23_210201"	0.75345	0.40595	2
"HEK_210201"	13.172	0.41817	2
"HEK_210201"	11.789	0.31998	0
"HEK_210201"	4.8391	0.36086	1
"III23_210201"	146.05	0.3717	1
"III23_210129"	142.9	0.67566	6
"III23_210129"	144.56	0.33234	0
"HEK_210201"	140.96	0.32043	0
"HEK_210203"	53.51	2.0988	38
"HEK_201204"	67.481	2.1446	38
"VIII27_210129"	144.04	0.55847	4
"III23_18compl_210129"	33.135	2.1069	40
"HEK_210201"	5.0861	0.48655	3
"HEK_210201"	41.265	2.1181	38
"III23_210201"	146.08	0.48706	3
"III23_210129"	23.001	6.6993	115
"III12_210129"	70.074	2.0119	38
"HEK_201204"	50.865	2.0341	38
"III23_210201"	8.8491	0.42406	2
"VIII27_210129"	136.23	0.5365	4
"III23_210201"	139.29	0.3186	0
"HEK_210201"	43.445	2.105	38
"III23_210201"	138.5	0.3186	0
"III23_18compl_210129"	139.46	0.31952	0
"III12_210129"	4.6465	0.32298	0
"HEK_210201"	139.04	0.32043	0
"III23_210201"	13.571	0.36449	1
"HEK_201204"	24.622	6.6092	114
"HEK_210201"	28.781	6.268	116
"HEK_201204"	89.743	2.0512	36
"III12_210129"	142.97	0.42847	2
"VIII27_210129"	0.25914	0.36832	1
"III12_210129"	133.98	6.9159	107
"HEK_201204"	81.407	2.0517	36
"III23_210129"	2.3222	0.42181	2
"III23_210129"	144.3	0.37628	1
"HEK_201204"	7.4917	0.32504	0
"HEK_201204"	15.817	0.58056	5
"HEK_210203"	46.669	6.2858	107
"HEK_210203"	14.043	0.32158	0
"HEK_210201"	10.431	0.32839	0
"III12_210129"	1.871	0.3666	1
"III23_210201"	146.22	0.3653	1
"III23_210129"	14.737	0.41874	2
"VIII27_210129"	139.31	0.4834	3
"HEK_210203"	141.71	0.36713	1
"III23_210201"	71.122	6.5154	115
"III12_210129"	145.72	0.36346	1
"VIII27_210129"	149.42	0.32501	0
"VIII27_210129"	54.542	2.0352	38
"III23_210129"	7.1235	0.45937	3
"HEK_210203"	38.261	5.8411	106
"III12_210129"	12.324	0.31963	0
"III23_18compl_210129"	149.71	0.32501	0
"III12_210129"	91.749	2.0183	36
"HEK_210201"	144.18	0.33325	0
"III23_210201"	74.581	2.1277	38
"HEK_201204"	145.75	0.32776	0
"III23_18compl_210129"	132.44	1.9583	34
"VIII27_210129"	149.42	0.36163	1
"III12_210129"	11.837	0.31986	0
"HEK_201204"	56.405	6.6062	115
"III23_18compl_210129"	145.3	0.32959	0
"III23_18compl_210129"	56.067	6.4295	111
"HEK_210203"	142.09	0.32318	0
"III23_210201"	72.574	6.6431	113
"III23_210201"	128.21	6.6357	103
"HEK_210201"	62.383	1.9682	36
"III23_210129"	149.18	0.32501	0
"III23_210201"	146.81	0.32684	0
"III23_210129"	6.7372	0.32352	0
"III12_210129"	47.914	2.1481	36
"HEK_210203"	149.34	0.36896	1
"III23_210129"	149.24	0.36987	1
"HEK_210201"	143.53	0.86243	9
"III23_18compl_210129"	3.101	0.32521	0
"III23_210129"	139.37	0.41931	2
"III12_210129"	15.387	0.4188	2
"III23_210201"	101.68	6.8188	112
"HEK_201204"	25.689	6.4451	114
"HEK_210203"	141.31	0.32043	0
"VIII27_210129"	0.75339	0.32412	0
"III23_210129"	4.4629	0.42212	2
"III23_210129"	6.3036	0.35952	1
"HEK_201204"	4.0667	0.32341	0
"HEK_210201"	138.45	0.35156	1
"HEK_201204"	9.7294	0.37205	1
"III23_18compl_210129"	10.488	0.33016	0
"III12_210129"	11.244	0.41983	2
"III23_18compl_210129"	113.2	6.9804	114
"HEK_210201"	8.3282	0.3241	0
"III23_210201"	141.27	0.32043	0
"III23_210201"	118.88	6.7163	105
"HEK_201204"	54.625	6.6875	119
"III12_210129"	142.34	0.32867	0
"HEK_201204"	16.6	0.97744	11
"HEK_210201"	75.777	6.6142	116
"III12_210129"	137.39	0.3479	1
"HEK_210203"	11.625	0.35694	1
"HEK_201204"	12.228	0.3186	0
"HEK_201204"	144.62	0.4248	2
"III23_210129"	145.34	0.42755	2
"III12_210129"	39.709	1.9512	38
"HEK_210201"	74.042	2.0682	36
"III23_210201"	138.48	0.35431	1
"III23_210201"	35.077	2.0778	40
"III12_210129"	11.05	0.3229	0
"VIII27_210129"	99.934	2.135	38
"HEK_210203"	138.21	0.3186	0
"VIII27_210129"	106.65	6.8065	112
"HEK_210203"	0.45868	0.32508	0
"III23_210201"	139.79	0.36346	1
"VIII27_210129"	146.46	0.36987	1
"III12_210129"	145.91	0.36987	1
"HEK_210203"	56.047	1.9599	36
"III23_210201"	41.789	2.103	38
"III23_210129"	9.3583	0.32759	0
"III23_18compl_210129"	13.705	0.32101	0
"VIII27_210129"	141.25	0.32227	0
"III23_210129"	140.49	0.35522	1
"III12_210129"	88.834	6.866	117
"VIII27_210129"	4.4394	0.32324	0
"III23_210201"	10.005	0.3289	0
"HEK_210201"	147.34	0.32593	0
"HEK_210201"	14.586	0.32003	0
"HEK_210203"	146.65	0.32593	0
"HEK_210201"	132.94	2.1213	36
"HEK_210201"	148.63	0.32501	0
"VIII27_210129"	143.32	0.61615	5
"HEK_210203"	139.8	0.31952	0
"HEK_201204"	12.703	0.41725	2
"VIII27_210129"	142.43	0.42847	2
"III23_210201"	149.2	0.48523	3
"HEK_210203"	7.3842	0.36839	1
"III23_210129"	138.35	0.4184	2
"VIII27_210129"	148.75	0.32501	0
"III23_18compl_210129"	146.13	0.3717	1
"III23_210201"	23.543	2.1475	40
"VIII27_210129"	14.349	0.32095	0
"VIII27_210129"	146.16	0.32593	0
"III12_210129"	123.83	6.6605	105
"III23_210129"	146.97	0.32593	0
"III23_210129"	10.484	0.32919	0
"III23_18compl_210129"	147.78	0.32593	0
"HEK_210203"	20.219	6.7942	111
"HEK_210203"	0.44711	0.36884	1
"HEK_201204"	142.66	0.49438	3
"HEK_201204"	58.252	2.0114	36
"III23_210129"	141.13	0.32043	0
"HEK_210203"	137.87	0.41748	2
"HEK_210201"	59.392	2.1313	38
"VIII27_210129"	15.979	0.72699	7
"HEK_210203"	116.85	6.7662	109
"III12_210129"	68.181	6.5181	110
"VIII27_210129"	9.0594	0.3693	1
"III12_210129"	145.4	0.36346	1
"HEK_210203"	0.95662	0.3256	0
"VIII27_210129"	133.02	2.0581	36
"III23_18compl_210129"	144.39	0.4303	2
"VIII27_210129"	33.933	2.0959	38
"HEK_210203"	69.646	1.9725	36
"III12_210129"	2.8692	0.36671	1
"III12_210129"	147.29	0.32501	0
"III12_210129"	10.567	0.32936	0
"III23_210201"	11.687	0.32015	0
"III23_210201"	137.54	0.59967	5
"HEK_201204"	143.78	0.33325	0
"III23_210201"	15.628	0.66874	6
"HEK_210201"	73.44	2.0686	36
"III23_210201"	143.84	0.43213	2
"III23_18compl_210129"	66.579	2.0146	36
"III12_210129"	147.43	0.36804	1
"VIII27_210129"	1.5524	0.32342	0
"III23_210129"	148	0.36987	1
"III23_210201"	14.097	0.32084	0
"HEK_201204"	21.486	6.537	106
"III23_18compl_210129"	9.5845	0.32999	0
"HEK_201204"	16.227	0.91896	10
"HEK_201204"	9.0693	0.32598	0
"HEK_201204"	139.49	0.31952	0
"III23_210129"	144.29	0.4303	2
"VIII27_210129"	145.21	0.32959	0
